Name,Dept.,Rating,Difficulty,Would-Take-Again,Link
"Haber, Baron",ENGL,4.8,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1331075
"Wang, I-Chen",BUS,4.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1657793
"Eiland, Michael",EDUC,2.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1658233
"Jennings, John",Graphic Arts,3.7,1.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=800853
"Pomeroy, Bradley",Accounting,4.6,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1377377
"Wieckowski, Andrzej",CHEM,1.3,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1550669
"Rosas, Rosa",PSYC,1.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1429580
"Peck, Timothy",ENG,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1655688
"Low, John",American Studies,4.8,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1408338
"Kindt, Jeffrey",BUS,2.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=493548
"Medina, Kristina",Geography,3.4,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1186532
"Cronkhite, Amanda B.",CMN,3.5,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1653006
"Flener, Charity",CHEM,2.8,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798610
"Deuskar, Prachi",FIN,3.3,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1131734
"Giordano, Janine",HIST,5,4.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1450629
"Condis, Megan",ENGL,4.5,1.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1060383
"Kinnersley, Bill",MATH,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1646770
"Gan, LU",STAT,2,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1545340
"Morales, Alexandra",SPAN,4.2,1.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1401588
"Davis, Ian",CMN,1.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1621311
"Projansky, Sarah",Women's Studies,3.9,3.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1373561
"Shapley, John",CHEM,1.3,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1633568
"Gunn, Nathan",MUS,5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1100182
"Kostell, Steven",Fine Arts,4.3,2.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=855315
"Nerone, John",CMN,4.6,1.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=749260
"Brimmer, Henry",Graphic Arts,1,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=839326
"Rubin, Tammie",Design,3.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1337942
"Readey, Dennis",Materials Engineering,3.2,3.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1515091
"Hoyt, Mirth",CHEM,2.2,4.1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1485682
"Eckhoff, Steven",Agriculture,1,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1630829
"Riley, Blake",Social Science,2,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1631136
"Steidinger, Brian",Biology,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1558125
"Looker, Samantha",Writing,4,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1092760
"Thangaraj, Stan",ASST,5,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1129772
"Arvan, Lanny",ECON,2.3,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1557762
"Inda, Jonathan",ANTH,5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1625972
"Kim, Jungwon",East Asian Studies,4.3,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1210840
"Baranger, Anne",CHEM,2.1,3.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=916310
"Mikucki, Sylvia",Speech Communication,2.9,3.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1039485
"Wojcicki, Tom",Kinesiology,4,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1337455
"Adams, Margarethe",MUS,2.3,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1595808
"Laux, Rick",Accounting,3,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1399008
"Dodds, Robert",ENG,3.8,3.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=134327
"Drasgow, Fritz",PSYC,4.3,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1430440
"Spies, Maria",BIOC,3.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1207237
"Neely, Wright",PHIL,3,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=746802
"Zank, Stephen",MUS,2.5,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=588084
"Polychronopoulous, Constantine",ENG,2,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=831793
"Gelston, Sara",ENGL,4.8,2.1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1381497
"Eldred, Rosana",MATH,1.9,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1031280
"Goel, Koeli",Media Arts,2,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1613765
"Lotz, Heinrich",MATH,2.4,4.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=157383
"Scoville, Michael",PHIL,5,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=862604
"Lamb, Frederick",PHYS,2.7,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=416240
"Bailes, Melissa",ENGL,4.5,3.1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1030874
"Bol, Jasmijn",Accounting,2.9,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1274911
"Koksal, Gulser",ENG,3.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1544908
"Acosta, Aide",Ethnic Studies,2.3,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426706
"Howie, Michael",JOUR,2.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=810029
"Duran, Nicholas",DANC,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1520179
"Rumpf, Benno",MATH,2.8,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1578659
"Watkins, Ruth",LING,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1513816
"Rogers, Daryl",ITAL,4.5,2.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=339517
"Karras, Elizabeth",CMN,3,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1499246
"Coronel, Jason",PS,2.5,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607963
"Khalil, Mohammad",REL,4.8,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1049965
"Kabanova, Daria",Languages,4.8,1.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=942064
"Michelson, Bruce",ENGL,4.3,2.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=600737
"Rotman, Joseph",MATH,2.5,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1604499
"Drager, Lindsey",ENGL,2.9,3.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1223065
"Reali, Virginie",FR,3.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1362261
"Pleck, Elizabeth",HIST,2.5,2.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=944877
"MacHungo, Francis",CMN,3.9,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1228838
"Cai, Zong-Qi",CHIN,3.9,2.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934780
"Muhammad, Ray",SOC,2.5,2.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=935114
"Genis, Serife",SOC,2.1,1.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1405331
"Koch, Kimberly",ENGL,4.8,2.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=828938
"Kozlowski, Jason",HIST,5,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1428447
"Hendricksen, Christopher",PHIL,2,1.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1088345
"Chen, Chu-Yung",GEOL,3.5,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=627960
"Chandler, Hugh",PHIL,3.2,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=160852
"Walsh, John",ATMS,4.7,1.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=790147
"Tezcan, Tolga",ENG,4,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1093200
"Bell, George",LAW,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1591267
"Jones, Joseph",MUS,4.4,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1077316
"Chiu, Yun",ENG,3.8,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1262775
"Lichtman, Karen",LING,4.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1589787
"Heidorn, Bryan",Information Science,1.7,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1157103
"Voulgaris, Petros",ENG,3,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1586435
"Myers, Adam",ASTR,4.7,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1184295
"Katzenellenbogen, John",CHEM,2.8,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=888576
"Singer, Andrew",ENG,3.5,4.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1453160
"Zangerl, Art",Biology,3,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1337126
"Miler, Kristina",PS,4.2,2.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=620992
"George, Julia",Biology,3.9,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=461278
"Loui, Michael",ENG,3.7,3.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=832793
"Hudson, Matthew",Agriculture,4.8,1.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=774000
"Roberts, Jenica",ENGL,4.5,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=820967
"Sarwate, Dilip",ENG,4.4,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1109126
"Rashid, Salim",ECON,3,3.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=259929
"Ross, Brian",PSYC,3.9,3.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=408791
"Castro, Erin",EDUC,4.4,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1433787
"Fagan, Tyler",PHIL,4.4,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1371206
"Shanbhag, Uday",ENG,4,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1093195
"Crane, Lisa",Speech & Hearing Sciences,3.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1549339
"Onosaka, Junko",JAPN,4.3,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1436532
"Carlton, Mary",Kinesiology,4.8,1.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1366935
"Cooper, Bethany",ENGL,4.3,1.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=876577
"Furedi, Zoltan",MATH,1.3,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1218105
"Nadeu, Marianna",SPAN,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1228796
"Bray, Patrick",FR,2.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541491
"Cummins, Denise",PSYC,3.8,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=871614
"Turino, Thomas",MUS,2.9,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=270341
"Narsipur, Shreyas",ENG,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1501708
"Radil, Steven",Geography,4.5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1570332
"Wood, Jeryldene",Art History,3.3,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=979811
"Feria-Galicia, Joe",EDUC,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1441395
"Flynn, Pete",PHYS,1.5,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1568546
"Shea, Anne",ENGL,3.8,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1283491
"Johnsrud, Stefan",Biology,3,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1518312
"Wong, Martin",ENG,3.5,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872925
"Dennis, Sarah",ENGL,4.4,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776670
"Hubler, Alfred",PHYS,4.3,1.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=726630
"Miletic, Marina",ENG,3.6,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1185900
"Weinzierl, Richard",Science,4,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1268930
"Ivy, Anna",ENGL,4.4,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=827845
"Dlugonski, Deirdre",Kinesiology,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1529533
"Jones, Erin",PSYC,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1546549
"Liss, Tony",PHYS,3.9,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=194825
"MacKay, John",MATH,3.9,4.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1169745
"Hamilton, Kevin",Digital Arts,2.8,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1028865
"Daum, David",Community Health Sciences,1.8,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1375879
"Hursh, Anthony",EDUC,5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1556429
"Oliverio, Lisa",ENGL,3.8,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=792381
"Carlson, Elizabeth",CMN,3,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1513608
"Llewelyn, Nicholas",CHEM,4,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1551207
"Hennebohl, Sarah",GER,4.5,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1220558
"Griswald, Jon",ENGL,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=816550
"Burch, Aaron",ENGL,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1549176
"Woods, Debra",MATH,3.8,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=529342
"Gaber, Cecily",Writing,3,4.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1210142
"Eichhorst, Sandy",EDUC,4.9,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=522721
"Milans, Kevin",CS,1.4,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1131947
"Conry, Tom",ENG,1.2,4.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=163882
"Thibert, Jeff",REL,4.8,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1001945
"Garber, Cecily",ENGL,4,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426766
"Luke, Steven",PSYC,4.7,2.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=832687
"Bruke, John",BUS,1,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1534435
"Spinner, Todd",EDUC,5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1438282
"Annamalai, Devi",Biology,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=689913
"Thaler, Jonathan",PHYS,2.3,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1351100
"Howell, Kenneth",REL,4.6,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090061
"Rukgaber, Matthew",PHIL,3.8,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1454959
"Brown, Clifton",Accounting,3.6,3.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=796987
"Perret, Sally",SPAN,5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1308534
"Castro, William",Foreign Languages,2,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1527000
"Rothberg, Michael",ENGL,4.3,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=602382
"Philipponneau, Anna",FR,4.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1245620
"Rodriguez, Richard T",ENGL,5,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=613185
"Kovacic, David",ENVS,2.8,2.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=769745
"Somerville, Siobhan",ENGL,4.7,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=602374
"Zhang, Jingfei",STAT,4.1,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1472110
"Sperling, Lindsay",CHEM,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1317396
"Shoaff, Jennifer",ANTH,2.9,3.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1347798
"Deleon, Jose",Geography,3.6,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1130741
"Coulter, Katie",Geography,4,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1518306
"Goodman, David G.",Ethnic Studies,3.8,2.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1212781
"Wang, Shuai",EDUC,4.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1518301
"Talleur, Don",Aviation,4.4,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=808016
"Hundertmark, Dirk",MATH,2.3,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1036077
"Plawecki, Karen",Health Science,2.8,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=324130
"Joseph, Dana",PSYC,4.8,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1481573
"Lamb, Susan",PHYS,2.9,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=914000
"Allee, Todd",PS,4,3.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=404623
"Deck, Alice",ENGL,1.8,3.6,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=768220
"Harper, Aaron",PHIL,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=791611
"Osterhout, Johanna",Speech Communication,4.3,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=785287
"Dotter, Rachael",PS,4.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1446308
"Miller, Jesse",CHEM,2.2,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=626272
"Norgard, Amy",Classics,3.3,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1331682
"Kruty, Paul",ARCH,4.5,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=671954
"Gropp, William",CS,3.2,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1297594
"Avsec, Steve",MATH,4.5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1508917
"Rungta, Prateek",CS,5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1508918
"Sarr, Awa",Languages,4.9,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=398642
"Cole, Howard",ENGL,1.8,3.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=974239
"Giardina, Michael",CMN,4.5,2.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1004826
"Lemus, Jose",Languages,4.9,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=513723
"Teixeira, Narlan",Languages,3,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1230699
"Chang, Stan",ENG,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1501704
"Fouke, Brian",Geography,4,2.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=720529
"Brabant, Stephanie",ENGL,4.4,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1283106
"Gong, Jianxin",Accounting,3.2,3.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=767303
"Knorek, John",PSYC,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1488663
"Chin, Steven",ENG,4,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1485033
"Rucker, Regine",Community Health Sciences,2.1,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1087558
"Yang, Ning",ENG,5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=978013
"Pataky, Snook",Agriculture,4,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1249532
"Ballivian, Jesus",CMN,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1332295
"Shin, Jae Yong",Accounting,3.7,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=992135
"Tremblay, Annie",Foreign Languages,2.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1273421
"Wenger, Paul",MATH,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1087068
"Owens, Anne",ENGL,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1370327
"Chen, Sha",MATH,5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1371892
"Miller, Lynne",CHEM,2.6,4.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=776707
"Sansone, David",Classics,3.1,3.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=450697
"Esbenshade, Richard",HIST,3.3,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1017653
"Brault, Lynn",Speech & Hearing Sciences,4.3,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1407196
"Janowicz, Phil",CHEM,3.2,3.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1261183
"Wilkie, Brian",ENGL,4.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1469019
"Tarsala, Cheryl",Not Specified,1.2,4.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=759061
"Woodbury, Marsha",CS,3,2.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=153949
"Dooley, Amanda",Science,4.3,1.4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1258858
"Kim, Tschangho John",Urban Design & Development,2.2,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=395027
"Tucker, William",ENG,2,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1000517
"Dolinar, Brian",ENGL,5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1446731
"Varadharjan, Anu",Accounting,5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1378096
"Skidmore, Emily",HIST,4.8,2.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1138629
"Lebl, Jiri",MATH,2.8,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1366448
"Olshansky, Robert",Urban & Regional Planning,3.5,2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1250009
"Li, Huey-Li",MATH,1.3,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1088827
"Goodney, Ben",PHIL,2.5,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1435447
"Leap, John",ENG,3,3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1466252
"Kuchma, Daniel Alexander",ENG,1,5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=400211
"Lin, Mei-Fang",MUS,4.9,2.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1158009
"Lebron, Georgepierre",ENGL,2.2,3.3,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=892990
"Glont, Anca",HIST,1.5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1449141
"Hope, William",International Studies,4.1,2.2,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1070030
"Bond, Brad",CMN,4.7,1.9,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=545994
"Madrigal, Aaron",ENGL,4.5,1.7,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1147119
"Farrell, Anne",Accounting,4.5,3.8,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=487362
"Fraundorf, Scott",PSYC,4.9,1.5,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1267242
"Hicks, Stewart",ARCH,5,4,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1461865
"Radlowski, Emily",Foods & Nutrition,4.5,1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1454962
"Patterson, Julie",STAT,4.9,1.1,-1,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1196597
