CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students
RLST104,27,708,144,141,481,95,42,143,20,14,43,11,48,8,1917
RLST106,4,15,14,4,4,2,3,2,0,1,0,0,2,0,51
RLST108,237,268,102,28,13,10,3,6,3,3,3,4,16,1,696
RLST109,166,246,100,24,16,7,6,7,8,1,2,3,9,1,595
RLST110,288,1421,1096,1008,1189,642,368,328,137,63,74,29,91,18,6734
RLST120,43,98,77,56,44,15,16,8,5,2,2,0,5,3,371
RLST121,4,28,10,9,4,7,1,3,1,1,2,0,2,0,72
RLST127,3,17,30,17,7,5,6,0,0,0,0,0,1,0,86
RLST132,20,143,129,77,56,22,4,0,0,0,1,0,0,1,452
RLST170,3,7,7,1,0,3,0,0,0,0,0,0,0,0,21
RLST201,2,9,4,6,3,1,0,1,0,1,0,0,1,0,28
RLST202,1,14,6,8,8,4,4,3,0,1,1,0,3,0,53
RLST203,0,13,12,5,8,1,0,3,2,0,2,0,1,0,47
RLST208,7,77,5,0,1,0,0,1,0,0,1,0,1,0,93
RLST213,0,3,5,3,3,6,0,1,1,0,0,0,1,1,23
RLST214,5,80,67,53,53,19,11,10,2,2,2,1,6,3,311
RLST223,2,48,31,23,27,7,1,5,0,0,0,0,4,0,148
RLST231,1,7,15,6,3,5,3,4,1,1,2,0,0,1,48
RLST235,1,4,5,4,10,0,1,2,0,1,0,0,0,0,28
RLST236,0,12,16,6,15,6,2,6,0,0,0,1,4,0,68
RLST260,7,21,4,3,3,3,0,1,2,0,0,1,1,0,46
RLST270,1,22,23,29,10,18,7,9,4,0,2,0,3,2,128
RLST286,4,107,33,33,45,7,6,1,1,2,4,0,8,1,251
RLST287,10,60,30,24,15,7,3,4,1,0,0,0,1,1,155
RLST403,7,18,11,4,2,1,2,2,0,0,1,0,0,0,48
RLST408,1,9,2,2,3,1,0,1,1,0,0,0,1,0,21
RLST447,8,5,11,1,0,1,0,0,0,0,0,0,0,0,26
RLST483,1,10,4,6,3,5,0,0,0,0,0,0,0,0,29
RSOC110,0,83,0,0,27,0,0,10,0,0,0,0,2,0,122
RSOC270,2,7,1,10,6,2,4,5,0,0,0,2,1,0,40
RST100,1124,1635,1171,810,822,493,302,269,151,87,65,34,155,27,7118
RST101,291,866,56,32,242,17,13,98,6,6,36,2,37,3,1702
RST110,194,480,286,208,315,156,100,116,62,24,39,19,93,14,2092
RST118,14,263,51,28,14,9,9,3,1,0,0,1,0,1,393
RST120,231,292,147,92,114,56,37,41,13,10,3,5,23,1,1064
RST130,40,535,395,262,623,158,104,213,46,34,75,12,83,22,2580
RST140,57,149,50,39,59,29,10,28,10,2,6,1,2,0,442
RST150,73,102,67,64,36,17,16,5,3,2,2,1,5,0,393
RST180,0,21,0,0,0,0,0,0,0,0,0,0,2,0,23
RST199,789,1912,671,383,495,215,137,163,61,29,55,19,155,10,5084
RST200,23,1272,0,63,581,0,6,187,0,0,38,1,51,7,2222
RST205,14,525,47,26,48,16,8,21,4,3,10,2,17,3,741
RST210,26,281,137,79,120,44,31,33,13,1,13,1,16,0,795
RST216,86,312,99,35,89,25,12,27,7,5,7,4,24,0,732
RST217,11,112,40,18,36,10,9,9,0,2,0,1,3,0,251
RST218,35,55,35,9,23,6,5,14,6,2,8,2,3,2,203
RST230,1099,1563,778,592,818,335,226,327,112,41,74,38,141,17,6144
RST240,116,154,104,62,84,49,17,29,12,3,7,9,4,0,650
RST242,132,15308,8,44,2550,5,19,888,0,11,335,0,789,50,20089
RST255,81,1171,105,65,816,37,14,237,4,1,67,1,98,12,2697
RST260,371,189,92,68,68,44,30,29,19,7,11,12,81,4,1021
RST300,68,363,1,2,197,0,0,45,0,0,8,0,6,2,690
RST301,15,36,12,26,18,5,5,0,3,1,3,0,2,2,126
RST316,257,398,239,196,230,125,72,76,32,23,20,9,44,2,1721
RST320,33,177,166,118,170,68,28,40,14,9,8,0,8,1,839
RST325,88,190,190,90,156,98,47,64,25,3,6,6,18,0,981
RST330,37,615,118,91,223,64,25,51,16,3,12,1,17,1,1273
RST335,580,406,204,125,95,64,42,30,24,10,14,9,80,5,1683
RST340,474,384,174,109,141,55,30,37,13,10,10,3,10,0,1450
RST341,8,54,9,10,21,4,4,4,3,0,0,0,3,0,120
RST350,38,14,9,3,8,2,1,3,1,0,0,0,0,0,79
RST351,14,32,14,9,19,10,3,3,1,0,1,0,1,1,107
RST354,34,232,212,113,277,155,70,120,35,20,16,3,13,3,1300
RST360,32,195,25,13,70,6,5,16,2,0,5,0,2,1,371
RST370,197,446,217,175,199,90,59,38,26,6,18,5,11,2,1487
RST393,30,81,10,16,18,6,5,1,1,1,3,0,0,0,172
RST407,1,8,8,2,2,0,0,2,1,0,0,0,0,0,24
RST410,91,245,250,152,193,148,62,76,41,15,23,10,28,3,1334
RST420,43,137,91,81,115,56,46,44,13,7,12,5,8,1,658
RST429,54,412,179,160,303,98,49,75,28,11,24,19,31,0,1443
RST430,69,98,106,59,63,28,23,12,4,2,2,2,3,0,471
RST440,0,88,36,25,58,12,12,19,2,1,6,0,5,1,264
RST457,23,22,4,2,0,2,0,0,0,0,0,0,0,0,53
RST460,45,197,120,55,61,18,22,12,4,3,3,2,8,1,550
RST465,75,169,81,25,41,28,15,9,7,0,5,1,7,0,463
RST480,161,576,125,78,157,47,48,52,19,14,35,9,24,2,1345
RST501,54,45,9,8,10,1,1,3,1,1,0,0,3,0,136
RST503,25,14,17,5,4,0,1,0,0,0,0,0,0,0,66
RST512,10,32,6,13,6,3,3,1,0,0,0,0,2,0,76
RST515,27,8,8,1,4,1,0,0,0,1,0,0,1,0,51
RST516,4,14,1,2,0,0,0,0,0,0,0,0,0,0,21
RST518,0,14,5,0,7,2,0,0,0,0,0,0,0,0,28
RST519,10,6,1,1,1,0,3,0,1,0,1,0,1,0,25
RST520,1,23,10,3,4,2,0,0,2,1,0,0,2,0,48
RST593,18,25,3,0,3,1,0,1,0,0,0,0,0,0,51
RST594,10,45,7,1,6,3,1,1,0,0,0,0,0,0,74
RUSS115,6,40,15,10,12,2,0,0,0,0,0,0,2,0,87
RUSS122,13,39,8,1,12,4,2,1,0,0,2,0,4,1,86
RUSS201,9,4,1,0,3,4,0,1,0,0,0,0,1,0,23
RUSS202,6,6,3,1,3,2,1,1,0,0,0,0,0,0,23
RUSS220,5,28,12,8,18,5,3,2,0,2,1,0,9,3,93
RUSS225,1,14,3,8,4,3,3,2,0,1,0,0,5,0,44
RUSS322,16,35,12,1,0,0,0,0,1,0,0,0,1,0,66
RUSS323,8,41,13,6,6,3,1,0,2,0,0,0,5,1,85
SAME133,0,2,6,10,7,6,7,4,2,2,0,3,2,1,51
SAME152,2,27,24,10,24,6,7,13,3,0,2,0,3,0,121
SBC500,21,238,26,11,8,6,4,5,1,0,1,0,1,0,322
SBC501,111,111,52,27,20,10,4,2,1,2,0,0,2,0,342
SBC502,112,103,53,16,9,11,5,3,0,1,2,0,3,0,318
SBC503,62,32,24,17,5,10,3,1,0,1,1,0,3,0,159
SBC504,83,100,54,32,14,10,4,2,1,2,0,1,3,2,306
SBC505,77,50,38,15,2,5,1,1,0,0,0,0,1,0,190
SBC506,111,59,43,27,23,19,11,3,5,1,1,1,2,0,306
SBC507,27,12,8,7,2,3,0,2,1,2,0,0,0,0,64
SBC508,31,34,27,14,6,6,1,1,0,0,0,0,2,0,122
SBC509,139,68,26,18,10,6,1,1,6,0,0,0,4,1,279
SBC510,99,23,12,13,5,0,3,1,0,0,0,0,2,0,158
SBC511,127,36,26,10,16,9,1,2,0,1,2,0,7,0,237
SBC512,170,73,23,13,0,2,2,0,1,1,0,0,1,0,286
SCAN101,6,10,5,2,3,1,0,0,0,0,0,0,1,0,28
SCAN215,5,41,35,25,33,9,6,8,1,1,0,1,8,2,173
SCAN225,29,103,38,25,21,5,5,6,0,0,2,0,3,2,237
SCAN240,6,7,5,3,0,0,0,0,0,0,0,0,3,0,24
SCAN251,296,757,271,179,188,111,59,58,16,14,13,10,30,7,2002
SCAN252,18,87,56,37,41,12,6,9,1,0,4,0,7,1,278
SCAN490,1,1,4,3,8,3,1,2,0,0,0,0,0,0,23
SCAN492,0,1,8,5,1,3,2,0,0,0,1,0,0,0,21
SCR115,28,40,11,5,8,3,3,1,0,0,0,1,0,0,100
SE100,592,288,73,27,25,19,0,5,5,0,1,2,9,1,1046
SE101,36,377,267,203,160,66,45,43,37,12,10,4,16,0,1276
SE261,45,415,133,118,366,72,35,107,6,7,36,1,26,2,1367
SE310,54,114,139,115,75,40,22,17,2,1,0,0,14,2,593
SE311,45,104,71,36,80,46,20,42,0,0,25,5,8,2,482
SE312,40,102,33,84,77,44,19,39,5,5,13,16,10,2,487
SE320,68,136,91,69,77,42,34,21,13,0,10,4,9,3,574
SE361,0,55,33,21,8,4,4,1,1,0,4,0,4,0,135
SE400,0,229,249,150,71,38,13,5,5,1,3,0,0,1,764
SE402,5,55,26,11,6,4,2,1,1,1,1,0,0,0,113
SE410,12,66,43,37,46,18,16,9,4,1,1,0,2,0,255
SE411,10,22,19,8,8,4,0,0,0,0,0,0,0,0,71
SE412,4,3,3,4,6,2,0,0,0,0,1,0,0,0,23
SE413,7,61,27,12,14,5,10,9,6,1,6,1,0,0,159
SE420,26,25,24,13,12,4,3,4,0,3,0,0,1,0,115
SE422,33,97,51,35,23,8,8,4,1,0,1,1,1,0,263
SE423,41,164,17,21,31,7,0,0,2,0,2,0,1,0,286
SE424,40,100,60,62,95,63,26,26,10,2,1,1,3,0,489
SE450,22,85,71,71,43,25,11,11,5,2,4,0,3,1,353
SE494,41,411,155,71,50,10,0,1,0,0,0,0,0,0,739
SE495,149,590,140,67,28,9,0,6,0,0,1,0,0,0,990
SHS120,12,10786,8,10,3619,8,4,933,2,1,263,1,311,45,15958
SHS121,292,538,345,208,232,119,81,76,48,24,29,8,43,6,2043
SHS150,114,368,166,140,284,119,88,132,38,18,36,6,88,10,1597
SHS170,469,1174,540,322,501,180,90,133,32,22,25,5,28,3,3521
SHS171,1,96,0,28,94,0,11,18,4,0,6,0,4,0,262
SHS200,184,330,168,127,255,111,49,65,25,9,15,11,13,1,1362
SHS221,205,310,178,97,145,94,42,60,29,14,15,8,24,2,1221
SHS222,2551,2756,568,264,441,95,55,96,20,12,45,6,36,10,6945
SHS240,205,356,201,143,177,94,77,68,31,22,16,14,16,3,1420
SHS270,0,734,17,8,251,3,2,64,0,0,28,0,29,4,1136
SHS271,224,302,243,71,88,28,13,7,9,4,3,4,2,0,998
SHS280,112,123,191,127,93,100,36,19,30,7,6,5,8,2,857
SHS300,163,208,200,148,198,124,83,49,47,16,29,4,16,2,1285
SHS301,135,283,234,160,155,98,64,49,17,15,10,4,3,1,1227
SHS320,254,830,166,103,335,48,37,69,8,5,15,4,4,0,1878
SHS321,167,267,168,134,153,106,65,55,29,13,10,18,26,2,1211
SHS333,42,169,45,16,19,3,1,5,1,0,0,0,2,1,303
SHS352,233,276,69,37,26,15,8,6,2,2,0,0,2,0,676
SHS375,308,553,23,11,47,10,4,12,2,0,4,0,20,1,994
SHS380,104,256,93,69,91,30,17,8,3,0,4,3,2,0,680
SHS383,18,62,56,28,9,5,5,1,0,0,0,0,0,0,184
SHS385,166,111,119,93,50,32,16,9,2,2,2,0,0,0,602
SHS390,0,25,11,15,41,10,3,3,1,1,0,0,0,0,110
SHS410,43,120,85,44,36,15,3,2,2,0,0,0,0,0,350
SHS411,29,177,55,55,64,11,3,10,6,0,3,0,2,1,415
SHS427,58,72,78,44,49,60,24,26,24,10,5,12,18,1,480
SHS430,55,239,50,25,60,8,5,7,3,0,0,0,0,0,452
SHS431,10,234,84,47,109,6,1,9,0,0,1,0,0,0,501
SHS433,8,12,1,3,4,3,0,0,0,0,0,1,0,0,32
SHS450,204,306,162,147,183,96,74,85,44,28,23,13,22,1,1387
SHS451,221,364,160,86,203,82,46,65,14,4,9,1,2,1,1257
SHS470,41,144,78,42,24,12,8,1,3,0,1,0,0,1,354
SHS473,182,479,125,56,99,15,4,10,1,1,0,0,1,0,973
SHS475,0,101,0,0,8,0,0,3,0,0,0,0,0,0,112
SHS477,9,27,10,4,1,0,0,0,0,0,0,0,0,0,51
SHS480,0,72,13,3,3,1,0,0,0,0,1,0,3,0,96
SHS481,0,20,3,0,0,0,0,3,0,0,0,0,0,0,26
SHS482,0,22,2,0,2,0,0,0,0,2,0,0,1,0,29
SHS511,10,88,41,23,13,0,0,1,0,0,0,0,0,0,176
SHS512,0,60,0,0,48,0,0,3,0,0,0,0,0,0,111
SHS513,14,74,17,12,13,4,1,4,0,0,0,0,0,0,139
SHS514,36,125,33,8,8,3,0,0,0,0,0,0,0,0,213
SHS532,28,129,20,8,9,3,0,0,0,0,0,0,0,0,197
SHS533,1,181,0,0,21,0,0,1,0,0,0,0,0,0,204
SHS534,17,162,84,23,19,5,0,0,0,0,0,0,0,0,310
SHS535,25,20,0,2,0,0,0,0,0,0,0,0,0,0,47
SHS570,23,154,36,17,86,4,0,23,0,0,2,0,0,0,345
SHS571,3,87,12,10,31,7,0,1,0,0,0,0,0,0,151
SHS572,32,39,6,2,6,0,0,0,0,0,0,0,0,0,85
SHS574,14,23,9,4,3,0,0,1,0,0,0,0,0,0,54
SHS576,43,28,3,5,2,1,0,1,0,0,0,0,0,0,83
SHS577,143,249,72,18,22,1,1,2,1,0,0,0,0,0,509
SHS578,37,13,4,0,1,0,0,0,0,0,1,0,0,0,56
SHS579,28,193,39,39,26,6,0,1,0,0,0,0,0,0,332
SHS593,4,68,2,2,3,0,0,1,0,0,0,0,0,0,80
SLAV117,0,138,25,23,31,5,1,2,0,0,0,1,3,1,229
SLAV120,2,34,13,22,25,3,0,1,0,0,1,0,0,1,101
SLCL110,3,18,2,0,1,0,0,0,0,0,0,0,0,1,24
SLCL200,26,69,21,7,13,0,2,1,2,1,1,0,1,0,144
SOC100,1033,6201,2901,1786,1702,929,473,514,243,82,182,51,238,61,16335
SOC101,96,255,131,80,121,68,38,59,40,13,31,11,46,6,989
SOC122,9,33,32,20,8,7,5,2,3,0,2,0,2,2,123
SOC160,160,285,130,96,104,60,27,39,6,4,10,1,21,5,943
SOC161,1,150,67,31,26,28,9,9,13,0,8,0,14,2,356
SOC162,111,377,43,25,166,16,4,66,2,2,29,0,33,4,874
SOC163,96,181,38,38,34,19,11,10,9,3,4,5,12,1,460
SOC170,9,20,15,22,10,4,10,10,2,0,4,0,0,0,106
SOC179,3,25,8,8,7,2,1,0,0,0,1,0,3,0,58
SOC196,21,161,93,60,100,43,35,35,5,4,13,5,17,3,592
SOC199,68,25,12,4,11,3,1,1,0,2,0,0,3,0,130
SOC200,192,786,379,191,214,113,80,65,45,24,18,20,54,12,2181
SOC225,84,301,125,46,94,43,24,35,19,5,7,4,18,4,805
SOC226,61,176,84,58,58,23,12,20,8,2,5,2,12,3,521
SOC230,40,25,6,10,2,2,0,0,1,0,0,1,6,0,93
SOC261,13,38,19,10,14,5,3,6,1,0,0,1,0,0,110
SOC270,45,69,54,68,70,29,24,38,19,9,16,8,11,4,460
SOC273,16,55,54,41,31,20,11,14,8,2,5,1,14,4,272
SOC274,33,83,32,13,21,6,7,11,8,2,4,0,5,1,225
SOC275,241,847,409,197,203,75,67,60,18,15,15,18,50,11,2215
SOC280,109,174,91,76,60,48,45,34,23,17,23,5,40,4,745
SOC310,432,386,205,97,133,59,36,60,32,3,24,4,48,7,1519
SOC350,30,578,108,58,155,26,20,43,6,0,25,1,14,2,1064
SOC364,26,92,88,56,41,28,13,11,8,0,12,0,14,0,389
SOC367,6,7,5,8,5,7,4,3,3,0,1,0,0,2,49
SOC373,21,208,64,63,77,40,19,22,10,4,11,1,10,1,550
SOC374,0,8,6,4,1,2,1,2,2,0,1,0,3,0,30
SOC375,115,169,69,34,24,14,12,20,4,2,0,0,0,0,463
SOC378,1,329,83,46,44,12,11,13,5,2,2,3,6,1,557
SOC380,83,399,152,110,118,74,46,35,14,11,18,9,21,3,1090
SOC396,76,159,116,45,47,30,20,24,11,1,9,5,17,1,560
SOC400,39,16,4,3,1,2,2,2,0,0,0,0,0,0,69
SOC426,11,6,5,2,0,0,0,0,0,0,0,0,0,0,24
SOC447,6,40,14,4,6,5,3,3,1,3,2,1,7,0,95
SOC450,6,47,19,6,14,10,7,12,1,3,1,3,5,0,134
SOC470,7,34,19,15,11,9,6,5,8,1,2,0,5,1,122
SOC477,0,12,4,3,1,1,0,0,0,0,0,0,0,0,21
SOC479,114,281,57,35,36,16,10,19,5,0,9,0,7,0,589
SOC480,47,103,45,34,50,23,15,12,7,2,4,2,15,1,359
SOC481,10,20,21,8,6,8,2,9,4,0,4,0,4,0,96
SOC485,7,41,16,12,16,7,11,5,6,2,6,4,1,2,134
SOC488,1,5,3,4,0,1,2,10,0,0,1,0,0,0,27
SOC495,6,24,3,7,8,0,0,0,0,0,0,0,1,0,49
SOC496,5,10,10,7,4,6,3,4,2,0,1,1,0,0,53
SOC583,18,27,10,7,3,0,0,0,0,0,0,0,1,0,66
SOC586,0,22,9,7,6,0,0,0,0,0,1,0,0,0,45
SOCW101,116,192,72,25,26,16,13,16,4,4,4,1,16,3,505
SOCW199,37,46,11,10,6,5,3,2,1,0,1,1,3,0,126
SOCW200,186,509,626,476,444,275,146,115,68,29,39,10,102,14,3025
SOCW225,47,101,52,50,50,21,11,11,14,4,6,1,9,2,377
SOCW240,57,262,104,69,53,36,26,14,8,7,3,4,13,2,656
SOCW245,5,29,2,1,3,0,0,3,0,0,0,0,0,0,43
SOCW297,100,462,43,24,25,6,2,10,1,1,2,0,4,4,680
SOCW300,237,1410,382,294,302,124,64,85,25,9,19,11,52,11,3014
SOCW315,14,27,18,4,8,5,2,0,0,0,0,0,1,1,79
SOCW321,120,326,139,77,43,19,16,10,0,0,4,1,3,4,758
SOCW340,1,47,0,0,24,0,0,4,0,0,1,0,0,1,77
SOCW360,156,265,76,15,30,17,2,17,0,0,2,2,4,0,586
SOCW370,18,95,9,5,6,1,1,1,0,0,0,0,1,0,137
SOCW380,29,200,54,22,24,3,6,3,1,2,4,0,2,0,350
SOCW397,10,13,21,28,20,4,1,1,0,0,1,0,1,0,100
SOCW400,54,280,95,30,41,8,1,3,0,1,0,0,0,0,513
SOCW401,101,310,92,43,24,17,5,1,2,0,6,0,5,2,606
SOCW402,64,229,52,38,66,12,4,14,1,1,1,0,5,3,487
SOCW403,45,267,68,35,64,9,9,3,0,0,0,0,1,0,501
SOCW404,7,27,2,2,1,2,0,0,0,0,2,0,1,0,44
SOCW410,376,986,250,126,105,25,16,18,10,0,5,2,5,7,1924
SOCW412,24,11,7,5,2,2,1,0,0,0,0,0,0,0,52
SOCW415,0,27,11,8,6,2,0,0,0,0,0,0,0,0,54
SOCW416,1,175,25,16,29,10,1,10,1,0,6,0,5,1,279
SOCW417,2,30,5,3,6,2,1,0,0,0,0,0,1,0,50
SOCW420,88,123,48,16,20,5,3,1,0,0,0,0,2,2,306
SOCW425,7,3,2,5,1,0,0,1,0,0,1,0,1,0,21
SOCW427,290,623,291,133,124,47,19,14,10,2,3,0,11,7,1567
SOCW436,77,46,41,11,14,7,1,4,4,0,0,0,1,0,206
SOCW451,555,525,170,88,85,44,14,22,8,3,9,0,15,2,1538
SOCW455,160,79,15,3,14,6,3,2,1,0,0,0,3,0,286
SOCW461,41,268,14,14,25,4,3,3,0,0,0,0,0,1,372
SOCW470,9,117,38,10,4,5,0,0,0,0,0,0,1,0,184
SOCW471,0,78,0,0,16,0,0,1,0,0,0,0,0,0,95
SOCW472,0,18,5,2,0,0,0,0,0,0,0,0,0,0,25
SOCW500,104,274,128,78,64,9,4,8,0,2,0,0,3,1,674
SOCW501,24,79,27,12,11,5,0,0,0,0,0,2,0,0,160
SOCW502,50,38,9,9,5,1,1,0,1,0,0,0,0,0,114
SOCW503,50,263,29,14,15,3,1,2,1,1,1,0,2,0,382
SOCW504,2,18,3,2,0,0,0,0,0,0,0,0,0,0,25
SOCW505,196,212,46,26,20,6,4,2,0,0,0,1,4,0,517
SOCW506,3,111,17,19,7,2,0,0,2,0,0,0,0,0,161
SOCW507,0,99,26,11,14,1,0,2,1,0,1,0,1,0,156
SOCW508,9,38,11,5,3,1,0,0,0,0,0,0,0,0,67
SOCW509,147,354,91,42,55,8,3,2,1,0,2,0,0,0,705
SOCW513,19,51,2,1,2,0,0,0,0,0,0,0,0,0,75
SOCW514,65,169,28,9,11,1,0,2,0,1,0,0,2,0,288
SOCW515,39,56,8,2,2,1,0,1,0,0,0,2,0,0,111
SOCW516,7,16,6,2,6,3,3,3,0,0,0,0,0,0,46
SOCW519,13,156,35,17,7,0,0,1,0,1,0,0,0,0,230
SOCW520,4,20,5,7,9,1,2,0,1,0,0,0,0,0,49
SOCW521,0,21,0,0,1,0,0,0,0,0,0,0,0,0,22
SOCW522,0,20,3,2,0,0,0,0,0,0,0,0,1,0,26
SOCW525,0,22,17,7,1,0,0,0,0,0,0,0,0,0,47
SOCW526,20,159,21,14,23,1,0,5,0,1,0,1,1,0,246
SOCW531,9,382,33,10,12,3,0,3,0,0,0,0,3,1,455
SOCW532,21,216,7,0,12,2,0,2,0,0,0,0,1,0,261
SOCW541,32,279,148,88,90,28,5,3,0,0,1,0,2,1,676
SOCW542,181,380,132,69,53,8,4,3,1,2,2,1,5,2,841
SOCW552,273,772,231,123,149,35,4,7,2,0,2,0,2,3,1600
SOCW553,80,66,18,5,13,1,1,0,0,0,0,0,0,0,184
SOCW554,4,18,2,2,1,1,0,0,0,0,0,0,0,0,28
SOCW561,136,90,32,5,6,9,2,4,1,1,0,0,1,0,287
SOCW589,80,920,468,219,190,21,10,8,4,0,3,0,3,2,1926
SPAN101,21,14,8,8,10,10,4,6,2,7,2,3,14,0,109
SPAN102,37,21,14,10,23,12,6,5,6,2,6,2,12,1,156
SPAN103,2,44,63,48,62,34,43,31,14,11,12,14,19,5,397
SPAN122,18,97,108,96,113,85,69,72,39,33,22,14,39,3,805
SPAN130,161,101,35,36,50,24,20,20,13,11,7,5,26,1,509
SPAN141,26,103,84,95,80,64,41,38,30,18,18,18,40,2,655
SPAN142,89,83,39,24,26,15,10,11,6,9,10,4,15,3,341
SPAN200,83,319,225,158,159,68,47,32,13,7,11,7,10,1,1139
SPAN202,15,5,0,0,1,0,0,0,0,0,0,0,0,0,21
SPAN204,90,161,145,79,102,43,24,36,5,4,3,7,8,1,707
SPAN208,8,6,2,3,0,0,1,1,0,0,0,0,0,0,21
SPAN228,44,89,44,40,43,14,8,7,2,3,1,4,12,1,311
SPAN232,80,35,23,7,5,3,0,1,0,0,1,0,1,0,156
SPAN246,37,66,15,5,8,2,5,1,3,0,0,0,4,0,146
SPAN248,313,190,97,44,39,33,12,11,10,3,2,3,8,3,765
SPAN250,3,24,12,9,3,1,0,0,3,0,0,0,0,0,55
SPAN252,131,106,61,55,24,18,22,8,2,6,5,0,3,0,441
SPAN254,7,25,30,26,19,5,2,2,0,1,1,0,0,0,118
SPAN303,83,103,31,35,35,11,11,6,3,4,1,0,1,0,324
SPAN305,67,62,42,23,26,5,10,13,2,1,0,2,2,3,255
SPAN307,115,121,44,27,31,11,17,8,5,4,6,0,5,0,394
SPAN308,218,197,113,49,39,25,11,4,0,0,3,1,7,0,667
SPAN309,17,47,49,29,23,15,1,3,1,0,0,0,2,0,187
SPAN312,14,19,9,7,11,5,6,2,0,0,0,0,2,1,75
SPAN314,3,13,5,4,6,1,0,5,0,0,4,1,1,0,43
SPAN316,4,13,8,6,7,4,1,0,0,0,0,0,0,2,43
SPAN318,29,56,64,27,5,3,0,3,3,0,0,0,1,0,191
SPAN320,30,40,17,7,5,3,3,1,2,2,1,1,2,0,114
SPAN324,1,3,3,2,5,3,3,1,1,0,0,0,0,0,22
SPAN326,51,100,66,27,20,10,2,4,2,1,0,0,1,0,284
SPAN332,28,37,12,5,4,0,0,1,2,0,0,0,1,0,90
SPAN395,38,7,7,1,0,2,1,2,0,0,1,0,2,0,61
SPAN478,0,14,4,4,1,0,0,0,0,0,0,0,0,0,23
SPAN571,2,11,5,4,0,0,0,0,0,0,0,0,0,0,22
SPED117,411,10667,180,82,1202,30,25,254,10,2,79,0,186,17,13128
SPED199,0,17,7,2,5,2,1,0,0,0,0,0,0,0,34
SPED205,143,423,39,39,70,15,4,14,0,0,0,0,0,1,747
SPED312,0,101,11,5,5,3,0,0,0,0,0,0,0,0,125
SPED317,34,81,6,9,9,2,0,0,0,0,0,0,0,0,141
SPED322,100,1192,14,5,443,8,2,117,2,0,29,0,31,6,1943
SPED405,606,1498,187,117,247,41,18,59,9,3,8,1,12,2,2806
SPED414,0,142,3,4,14,2,0,1,0,0,1,0,1,1,168
SPED424,0,46,7,8,16,5,0,0,0,0,0,0,0,0,82
SPED426,3,138,11,1,7,0,0,1,0,0,1,0,0,0,162
SPED431,31,136,50,15,6,2,1,2,0,0,0,0,0,1,243
SPED438,0,263,0,1,20,0,0,4,0,0,0,0,0,0,288
SPED440,15,236,16,12,31,2,0,3,1,0,1,0,1,1,318
SPED441,1,144,19,4,30,9,1,3,1,1,0,0,0,0,213
SPED444,111,84,28,9,8,0,0,2,1,0,0,0,1,0,244
SPED446,29,183,3,6,13,1,0,2,0,0,1,0,0,1,238
SPED447,1,308,15,1,19,1,0,3,0,0,0,0,0,0,348
SPED448,5,203,40,27,39,12,6,4,1,0,0,0,2,0,339
SPED450,6,157,11,9,20,5,1,2,0,0,0,0,0,0,211
SPED461,33,167,9,3,17,0,0,4,0,1,0,0,0,0,234
SPED465,0,115,0,0,31,0,0,4,0,0,1,0,2,1,153
SPED470,23,119,1,2,1,0,1,1,0,0,0,0,0,0,148
SPED471,32,195,15,9,24,1,0,2,0,0,0,0,0,0,278
SPED513,0,40,0,0,2,0,0,0,0,0,0,0,0,0,42
SPED514,0,162,1,5,1,0,0,0,0,0,1,0,3,0,173
SPED517,27,63,3,5,6,0,0,1,0,0,1,0,0,0,106
SPED526,8,14,2,2,0,0,0,0,0,0,0,0,0,0,26
STAT100,6568,11727,5650,4306,4426,2390,1660,1738,905,548,535,283,787,147,41523
STAT107,546,2448,488,300,260,129,123,89,66,33,33,11,105,17,4631
STAT200,1402,2630,1042,752,706,349,238,220,112,56,55,42,122,38,7726
STAT207,338,414,207,122,92,39,17,35,11,7,7,6,23,2,1318
STAT212,1290,1777,717,578,521,226,145,157,53,39,46,27,81,10,5657
STAT385,521,1107,209,138,193,56,51,40,20,8,7,9,34,5,2393
STAT400,2137,4858,2285,1837,2102,1223,780,814,514,217,312,182,529,90,17790
STAT408,77,226,134,93,134,125,32,71,57,8,29,20,38,7,1044
STAT409,185,230,131,103,158,93,36,77,33,12,33,11,24,2,1126
STAT410,824,1669,744,592,660,520,189,368,267,60,225,71,318,86,6507
STAT420,1320,2788,949,534,582,251,160,161,69,23,54,12,81,25,6984
STAT424,50,100,40,22,29,19,4,11,4,1,1,2,5,5,288
STAT425,800,1633,571,496,436,215,120,125,72,42,34,15,95,11,4654
STAT426,274,595,223,168,207,104,53,59,24,10,19,13,22,6,1771
STAT427,0,89,7,3,2,0,0,0,0,0,0,0,0,0,101
STAT428,256,518,239,127,143,75,51,59,30,18,15,14,33,10,1578
STAT429,65,378,158,112,110,63,13,18,7,4,7,7,24,12,966
STAT430,526,1090,391,260,198,102,61,71,37,22,33,16,51,11,2858
STAT431,97,218,112,61,36,21,8,7,6,2,3,5,9,4,585
STAT432,275,889,216,102,105,55,38,32,19,8,9,6,25,6,1779
STAT433,83,213,45,28,34,29,7,12,11,0,4,1,6,1,473
STAT434,36,10,6,5,10,2,1,2,0,2,1,1,3,0,79
STAT437,29,79,26,14,9,5,3,1,0,2,0,1,1,0,170
STAT440,386,1467,439,181,255,63,22,68,15,9,15,1,41,5,2962
