subject,course_code,title,credits,prerequisites,gened,subcategories
PHYS,402,Light ,3 or 4,PHYS 214 and PHYS 435 or ECE 329,,
PHYS,403,Modern Experimental Physics ,4 or 5,Credit or concurrent registration in PHYS 485 or PHYS 486,,
PHYS,404,Electronic Circuits ,4 or 5,PHYS 325,,
PHYS,406,Acoustical Physics of Music ,4,PHYS 213 and PHYS 214,,
PHYS,407,Experimental Biological Physics ,4,"PHYS 213, PHYS 214, and PHYS 325 or equivalent; CS 101 or CS124 or equivalent",,
PHYS,419,"Space, Time, and Matter-ACP ",3 or 4,PHIL 101; PHYS 101 or PHYS 211,ACP,
PHYS,420,"Space, Time, and Matter ",2,PHIL 101; PHYS 101 or PHYS 211,,
PHYS,427,Thermal & Statistical Physics ,4,PHYS 213; PHYS 214; PHYS 435 or ECE 329,,
PHYS,435,Electromagnetic Fields I ,3,MATH 285 and PHYS 325,,
PHYS,436,Electromagnetic Fields II ,3,PHYS 435,,
PHYS,446,Modern Computational Physics ,3,PHYS 246,,
PHYS,460,Condensed Matter Physics ,4,PHYS 435; PHYS 485 or PHYS 486,,
PHYS,466,Atomic Scale Simulations ,3 or 4,,,
PHYS,470,Subatomic Physics ,4,PHYS 485 or PHYS 486,,
PHYS,475,Introduction to Biophysics ,3 or 4,PHYS 213 and PHYS 214,,
PHYS,485,Atomic Phys & Quantum Theory ,3,PHYS 325,,
PHYS,486,Quantum Physics I ,4,PHYS 214 and PHYS 435 or ECE 329,,
PHYS,487,Quantum Physics II ,4,PHYS 486,,
PHYS,495,Where the Arts Meets Physics ,3,Instructor Approval Required,,
PHYS,496,Communicating in Physics—Writing Papers and Giving Talks ,3,,ACP,
PHYS,497,Individual Study ,1 to 4,Consent of instructor,,
PHYS,498,Special Topics in Physics ,1 to 4,,,
PHYS,499,Senior Thesis ,3,PHYS 496,,
PHYS,503,Instrumentation Physics Applications of Machine Learning ,4,"Familiarity with a high-level computing language such as C++, Python, or Java; mathematical competence typical of graduates (either as majors or minors) from undergraduate programs in Physics and Astronomy",,
PHYS,504,Statistical Physics ,4,PHYS 427 and PHYS 486,,
PHYS,505,Classical Electromagnetism ,4,PHYS 436,,
PHYS,508,Mathematical Physics I ,4,MATH 285,,
PHYS,509,Mathematical Physics II ,4,PHYS 508,,
PHYS,510,Nonlinear Dynamics ,4,PHYS 326,,
PHYS,513,Quantum Optics & Information ,4,PHYS 486 is recommended,,
PHYS,514,Modern Atomic Physics ,4,"PHYS 427, PHYS 436, and PHYS 487",,
PHYS,515,General Relativity I ,4,PHYS 436,,
PHYS,516,General Relativity II ,4,PHYS 515,,
PHYS,523,Instrumentation and Applied Physics Project ,4,Students must enroll in consecutive fall and spring semesters to meet the requirements of the Concentration in Instrumentation and Applied Physics under the Master of Engineering in Engineering degree,,
PHYS,524,Survey of Instrumentation and Laboratory Techniques ,2,"Primarily for students in the Engineering: Instrumentation and Applied Physics, MEng program",,
PHYS,525,Survey of Fundamental Device Physics ,2,"Primarily for students in the Engineering: Instrumentation and Applied Physics, MEng program",,
PHYS,535,Physics-inspired Statistical Data Analysis and Machine Learning ,4,"Strong background in linear algebra, analysis, statistical mechanics, classical mechanics, and quantum mechanics",,
PHYS,540,Astrophysics ,4,PHYS 435; PHYS 485 or PHYS 486,,
PHYS,541,Physics of Compact Objects ,4,PHYS 436,,
PHYS,542,Theoretical Stellar Physics ,4,,,
PHYS,550,Biomolecular Physics ,4,CHEM 104; PHYS 485 or PHYS 487,,
PHYS,552,Optical Spectroscopy ,4,PHYS 427 and PHYS 487,,
PHYS,554,Nonequilibrium Stat Mechanics ,4,PHYS 504,,
PHYS,560,Condensed Matter Physics I ,4,PHYS 427 and PHYS 580,,
PHYS,561,Condensed Matter Physics II ,4,PHYS 560 and PHYS 581,,
PHYS,563,Phase Transitions ,4,PHYS 504,,
PHYS,565,Theory of Semicond & Devices ,4,,,
PHYS,569,Emergent States of Matter ,4,PHYS 504 and PHYS 580,,
PHYS,570,Subatomic Physics ,4,PHYS 580; concurrent registration in PHYS 581,,
PHYS,575,Particle Physics I ,4,Recommended: credit or concurrent registration in PHYS 582,,
PHYS,576,Particle Physics II ,4,PHYS 575,,
PHYS,580,Quantum Mechanics I ,4,PHYS 485 or PHYS 487,,
PHYS,581,Quantum Mechanics II ,4,PHYS 580,,
PHYS,582,General Field Theory ,4,PHYS 581,,
PHYS,583,Advanced Field Theory ,4,PHYS 582,,
PHYS,590,Secondary Physics Curriculum Design for In-Service Teachers I ,3,Must be an in-service high school teacher who typically carries 1 or more physics preps on their course schedule,,
PHYS,591,Secondary Physics Curriculum Design for In-Service Teachers II ,3,PHYS 590 or permission from instructor,,
PHYS,595,Communicating Scientific Research ,4,,,
PHYS,596,Graduate Physics Orientation ,1,,,
PHYS,597,Individual Study ,1 to 16,Consent of instructor,,
PHYS,598,Special Topics in Physics ,1 to 4,,,
PHYS,599,Thesis Research ,0 to 16,,,
PLPA,200,"Plants, Pathogens, and People ",3,RHET 105 or equivalent,"ACP, NAT",LS
PLPA,395,Undergrad Research or Thesis ,1 to 4,Cumulative GPA of 2,,
PLPA,403,Advanced Plant Pathology ,3,"CPSC 212 or consent of instructors, or graduate student status",,
PLPA,405,Plant Disease Diagnosis & Mgmt ,3,CPSC 212 or equivalent,,
PLPA,509,Mol Bio of Microbe-Plant Inter ,3,MCB 421 or CPSC 212 or equivalents,,
POL,101,Elementary Polish I ,4,,,
POL,102,Elementary Polish II ,4,POL 101,,
POL,115,Intro to Polish Culture ,3,,"CS, HUM","LA, WCC"
POL,199,Undergraduate Open Seminar ,1 to 5,,,
POL,201,Second Yr Polish I ,4,POL 102 or equivalent,,
POL,202,Second Yr Polish II ,4,POL 201,,
POL,245,Survey of Polish Literature ,3,,,
POL,301,Third-Year Polish I ,3,POL 202 or consent of instructor,,
POL,302,Third-Year Polish II ,3,POL 301 or consent of instructor,,
POL,401,Fourth-Year Polish I ,3,Knowledge of another Slavic language or consent of instructor,,
POL,402,Fourth-Year Polish II ,3,POL 401 or consent of instructor,,
POL,446,Problems of Polish Literature ,3 or 4,,,
PORT,150,Writing Brazilians into the U.S. ,3,,"SBS, CS","SS, US"
PORT,199,Undergraduate Open Seminar ,1 to 5,,,
PORT,400,Intensive Beginning Portuguese ,4,,,
PORT,401,Intensive Intermediate Portuguese ,4,PORT 400 (formerly 201) or consent of instructor,,
PORT,402,Advanced Grammar ,3,PORT 401 (formerly 202) or consent of instructor,,
PORT,403,Readings in Portuguese ,3 or 4,PORT 401 (formerly 202) or equivalent,,
PORT,404,Studies in Luso-Brazilian Culture ,3 or 4,If taught in Portuguese: PORT 403 (former 320) or equivalent or consent of instructor,,
PORT,406,Brazilian Film ,3 or 4,If taught in Portuguese: PORT 402 (former 200) or 403 (former 320) or equivalent,,
PORT,410,Topics in Brazilian Literature ,3 or 4,If taught in Portuguese: PORT 402 (former 200) or 403 (former 320) or equivalent,,
PORT,435,Introduction to Romance Linguistics ,3 or 4,,,
PORT,460,Principles of Language Testing ,3 or 4,,,
PORT,489,Theoretical Foundations of SLA ,3 or 4,,,
PORT,559,Sem Romance Ling ,4,,,
PORT,571,Proseminar For Lang Tchg ,4,,,
PORT,572,Theory and Literary Criticism ,4,,,
PORT,580,Classroom Language Acquisition ,4,,,
PORT,584,Theories in Second Language Acquisition ,4,,,
PORT,588,Sem Second Lang Learn ,4,,,
PORT,595,Special Topics Port & Braz Lit ,1 to 4,,,
PORT,599,Thesis Research ,0 to 16,,,
PSM,501,PSM Industry Seminar I ,0 to 1,,,
PSM,502,PSM Industry Seminar II ,0 to 1,PSM 501,,
PSM,503,PSM Industry Seminar III ,0 to 1,PSM 502,,
PSM,520,Special Topics-Sci & Business ,0 to 3,,,
PSM,555,PSM Internship ,0 to 1,,,
PS,100,Intro to Political Science ,3,,SBS,SS
PS,101,Intro to US Gov & Pol ,3,,SBS,SS
PS,125,Washington Experience ,3,Acceptance to and enrollment in the Illinois in Washington Program,,
PS,152,The New Middle East ,3,,"SBS, CS","SS, NW"
PS,153,The New East Asia ,3,,,
PS,170,"Power, Politics, and Protest ",3,,HUM,HP
PS,180,IntroPolitics of Globalization ,3,,,
PS,191,Topics in Civic Leadership ,1 or 2,,,
PS,199,Undergraduate Open Seminar ,1 to 5,,,
PS,201,US Racial & Ethnic Politics ,3,,"SBS, CS","SS, US"
PS,202,Religion & Politics in the US ,3,,,
PS,214,American Indian Law & Politics ,3,,"SBS, CS","SS, US"
PS,220,Intro to Public Policy ,3,"PS 100 or PS 101, or consent of instructor",,
PS,224,Politics of the National Parks ,3,,SBS,SS
PS,225,Environmental Politics & Policy ,3,,SBS,SS
PS,230,Intro to Pol Research ,3,"PS 100 or PS 101, or consent of instructor",,
PS,231,Strategic Models ,3,,,
PS,240,Intro to Comp Politics ,3,,SBS,SS
PS,241,Comp Politics in Dev Nations ,3,,"SBS, CS","SS, NW"
PS,242,Introduction to Modern Africa ,3,,CS,NW
PS,243,Pan Africanism ,3,,CS,NW
PS,244,Introduction to Political Violence ,3,,,
PS,250,Rise Up: Organizing Resistance ,3,,,
PS,270,Intro to Political Theory ,3,,HUM,HP
PS,272,Women and Politics ,3,,,
PS,273,Environment and Society ,3,,"SBS, CS","SS, WCC"
PS,280,Intro to Intl Relations ,3,,SBS,SS
PS,281,Intro to Intl Relations-ACP ,3,Completion of campus Composition I general education requirement,"SBS, ACP",SS
PS,282,Governing Globalization ,3,Completion of campus Composition I general education requirement; completion of one course in a social science or consent of instructor,"SBS, ACP",SS
PS,283,Intro to Intl Security ,3,,,
PS,291,Intro Internship Seminar ,3,This course is restricted to students participating in the Illinois in Washington Program,,
PS,292,Undergraduate Research Practicum ,1 to 4,Consent of faculty member supervising the practicum,,
PS,299,Study Abroad ,0 to 18,Overall GPA 2,,
PS,300,Special Topics ,3,"Six hours of political science, or consent of instructor",,
PS,301,The US Constitution I ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,302,The US Constitution II ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,303,The US Congress ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,304,The US Presidency ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,305,The US Supreme Court ,3,"PS 101, six hours of Political Science credit, or consent of instructor; PS 301 or PS 302",,
PS,306,Judicial Politics ,3,PS 101,,
PS,307,Separation of Powers ,3,PS 101,,
PS,309,State Gov in the US ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,310,Politics of Organizations ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,311,Political Parties in the US ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,312,Politics and the Media ,3,,,
PS,313,Congress and Foreign Policy ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,314,Political Psychology ,3,PS 101,,
PS,315,African American Politics ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,316,Latina/Latino Politics ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,317,Asian American Politics ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,318,Interests Grps & Soc Movements ,3,"PS 101, or six hours of Political Science credit, or consent of instructor",,
PS,319,Campaigns and Elections ,3,PS 101 or six hours of Political Sciences credit,,
PS,320,Public Opinion ,3,PS 101,,
PS,321,Principles of Public Policy ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,322,Law and Public Policy ,3,"PS 101, six hours of Political Science credit, or consent of instructor",,
PS,323,Law and Representation ,3,PS 101 or six hours of Political Science or consent of instructor,,
PS,328,Introduction to Biology and Politics ,3,PS 101,,
PS,329,Immigration & Citizenship ,3,,,
PS,330,Intro to Political Behavior ,3,"POLS 101, six hours of Political Science credit, or consent of instructor",,
PS,331,Intro to Electoral Behavior ,3,"POLS 101, six hours of Political Science credit, or consent of instructor",,
PS,340,Politics in Intl Development ,3,"PS 240 or PS 241 or PS 281, or six hours of Political Science credit, or consent of instructor",,
PS,341,Gov & Pol in Africa ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,343,Gov & Pol of China ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,344,Government and Politics of Japan ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,345,Gov & Pol of SE Asia ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,346,Gov & Pol of South Asia ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,347,Gov & Pol of Middle East ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,348,Gov & Pol in Western Europe ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,351,Gov & Pol Post-Soviet States ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,352,Gov & Pol of East Europe ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,353,Gov & Pol of Latin America ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,355,Democratization ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,356,Comparative Political Economy ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",,
PS,357,Ethnic Conflict ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor",ACP,
PS,358,Comparative Political Behavior ,3,"PS 240, or PS 241, or six hours of Political Science credit",,
PS,359,Government and Politics of East Asia ,3,"PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor",,
PS,370,Justice in the Law ,3,,,
PS,371,Classical Political Theory ,3,"PS 270, six hours of Political Science credit, or consent of instructor",,
PS,372,Modern Political Theory ,3,"PS 270, six hours of Political Science credit, or consent of instructor",,
PS,373,Democratic Theory ,3,"PS 270, six hours of Political Science credit, or consent of instructor",,
PS,374,Future Politics ,3,Six hours of political science credit or consent of instructor,,
PS,375,Feminist Political Theory ,3,,,
PS,376,American Political Theory ,3,"PS 270, six hours of Political Science credit, or consent of instructor",,
PS,377,Topics Contemp Pol Theory ,3,"PS 270, six hours of Political Science credit, or consent of instructor",,
PS,379,Intl Rel & Domestic Politics ,3,"PS 280 or PS 281, or six hours of Political Science credit, or consent of instructor",,
PS,380,International Cooperation ,3,"PS 280 or PS 281, six hours of Political Science credit, or consent of instructor",,
PS,381,International Relations of East Asia ,3,"PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor",,
PS,382,Intl Political Economy ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,383,Politics of Terrorism ,3,PS 100,,
PS,384,Politics of Globalization ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,385,Politics of the European Union ,3,"PS 240 or PS 241, six hours of Political Science credit, or consent of instructor; cross-listings require language training appropriate for enrollment in the respective overseas programs",,
PS,386,International Law ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,387,National Security Policy ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,389,International Communications ,3,,,
PS,390,American Foreign Policy ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,391,Soviet & Post-Sov Foreign Pol ,3,"PS 280 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,392,Intl Organizations&Regionalism ,3,PS 280,,
PS,393,Diplomatic Studies Practicum ,4,,,
PS,394,Crisis Diplomacy ,3,"PS 280, PS 281, PS 283, or consent of instructor",,
PS,395,International Organization ,3,"PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,396,International Conflict ,3,"PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor",,
PS,397,Authoritarian Regimes ,3,PS 240 or PS 241; or six hours of Political Sciences credit; or consent of instructor,,
PS,398,Strategic Interntl Relations ,3,PS 280 or PS 281; or six hours of Political Sciences credit; or consent of instructor,,
PS,399,Politics of International Treaties ,3,PS 280,,
PS,408,Islam & Politics in Mid. East ,3 or 4,,,
PS,411,Campaigning to Win ,3 or 4,,,
PS,413,"Sex, Power and Politics ",3 or 4,,,
PS,415,Europe and the Mediterranean ,3 or 4,,,
PS,418,Language & Minorities in Europe ,3 or 4,,,
PS,456,Democracy and Identity ,3 or 4,Consent of instructor,,
PS,457,Dem Gov in a Global Setting ,3 or 4,Consent of instructor,,
PS,458,Forced Migration and Refugees ,3,PS 100,,
PS,480,Energy and Security ,3,,,
PS,481,Non-State Violent Actors in World Politics ,3,"PS 280 or PS 281 or PS 283, or at least six hours of Political Science credit, or consent of instructor",,
PS,482,Civil Wars ,3,"PS 100 and one of PS 180, PS 280, or PS 281, or consent of instructor",,
PS,490,Individual Study ,1 to 4,Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head,,
PS,491,Internship ,0 to 6,"45 credit hours completed, one year in residence at an institution of higher learning, minimum 2",,
PS,492,UG Research Assistance ,0 to 3,Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head,,
PS,494,Junior Honors Seminar ,3,Admission to Political Science Honors Program or consent of department,,
PS,495,Senior Honors Seminar ,3,Admissions to Political Science Honors Program or consent of instructor,,
PS,496,Senior Honors Thesis ,2 to 6,Written consent of instructor of department approval; open only to seniors whose major is political science and who have a general University grade point of 3,,
